Store Name,Address,City,State,Zipcode,Phone,URL,"Country","Region"
Lakeside,45460 MARKET ST,SHELBY TOWNSHIP,MI,48315-6224,(586) 580-2000,https://www.costco.com/warehouse-locations/lakeside-shelby-township-mi-374.html,"US","TBD"
Madison Heights,30550 STEPHENSON HWY,MADISON HEIGHTS,MI,48071-1611,(248) 616-0048,https://www.costco.com/warehouse-locations/madison-heights-mi-393.html,"US","TBD"
Middlebelt,13700 MIDDLEBELT RD,LIVONIA,MI,48150-2215,(734) 427-0563,https://www.costco.com/warehouse-locations/middlebelt-livonia-mi-390.html,"US","TBD"
Midland,4816 BAY CITY RD,MIDLAND,MI,48642,(989) 488-1553,https://www.costco.com/warehouse-locations/midland-mi-1420.html,"US","TBD"
Pittsfield Township,771 AIRPORT BLVD,ANN ARBOR,MI,48108-3601,(734) 213-8010,https://www.costco.com/warehouse-locations/pittsfield-township-ann-arbor-mi-1106.html,"US","TBD"
Roseville MI,27118 GRATIOT AVE,ROSEVILLE,MI,48066-2915,(586) 447-0191,https://www.costco.com/warehouse-locations/roseville-mi-roseville-mi-394.html,"US","TBD"
Southfield Business Center,21110 NORTHWESTERN HWY,SOUTHFIELD,MI,48075,(248) 233-8431,https://www.costco.com/warehouse-locations/southfield-business-center-southfield-mi-1663.html,"US","TBD"
Traverse City,125 E SOUTH AIRPORT RD,TRAVERSE CITY,MI,49686-4864,(231) 252-7000,https://www.costco.com/warehouse-locations/traverse-city-mi-1279.html,"US","TBD"
Wyoming,4901 WILSON AVE SW,WYOMING,MI,49418-8788,(616) 406-2651,https://www.costco.com/warehouse-locations/wyoming-mi-744.html,"US","TBD"
Baxter,13650 ELDER DR,BAXTER,MN,56425-8818,(218) 855-5740,https://www.costco.com/warehouse-locations/baxter-mn-1122.html,"US","TBD"
Burnsville,14050 BURNHAVEN DR,BURNSVILLE,MN,55337-4407,(952) 229-6449,https://www.costco.com/warehouse-locations/burnsville-mn-1087.html,"US","TBD"
Coon Rapids,12547 RIVERDALE BLVD NW,MINNEAPOLIS,MN,55448-6708,(763) 712-7763,https://www.costco.com/warehouse-locations/coon-rapids-minneapolis-mn-372.html,"US","TBD"
Duluth,4611 W ARROWHEAD RD.,DULUTH,MN,55811,(218) 600-5978,https://www.costco.com/warehouse-locations/duluth-mn-1422.html,"US","TBD"
Eagan,995 BLUE GENTIAN RD,EAGAN,MN,55121-1542,(612) 439-8060,https://www.costco.com/warehouse-locations/eagan-mn-1363.html,"US","TBD"
Eden Prairie,12011 TECHNOLOGY DR,EDEN PRAIRIE,MN,55344-3620,(952) 943-4801,https://www.costco.com/warehouse-locations/eden-prairie-mn-783.html,"US","TBD"
Maple Grove,11330 FOUNTAINS DR,MAPLE GROVE,MN,55369-7200,(763) 494-8050,https://www.costco.com/warehouse-locations/maple-grove-mn-648.html,"US","TBD"
Maplewood,1431 BEAM AVE,MAPLEWOOD,MN,55109-1064,(612) 486-1740,https://www.costco.com/warehouse-locations/maplewood-mn-1021.html,"US","TBD"
Minneapolis Business Center,3311 BROADWAY ST NE,MINNEAPOLIS,MN,55413-4553,(651) 502-7600,https://www.costco.com/warehouse-locations/minneapolis-business-center-minneapolis-mn-652.html,"US","TBD"
Rochester MN,2020 COMMERCE DR NW,ROCHESTER,MN,55901-3246,(507) 286-1860,https://www.costco.com/warehouse-locations/rochester-mn-rochester-mn-1125.html,"US","TBD"
St Cloud,3636 2ND ST S,SAINT CLOUD,MN,56301-3732,(320) 316-9865,https://www.costco.com/warehouse-locations/st-cloud-saint-cloud-mn-1344.html,"US","TBD"
St Louis Park,5801 W 16TH ST,SAINT LOUIS PARK,MN,55416-1446,(763) 582-9603,https://www.costco.com/warehouse-locations/st-louis-park-saint-louis-park-mn-377.html,"US","TBD"
Woodbury,7070 TAMARACK ROAD,WOODBURY,MN,55125-1205,(612) 540-5458,https://www.costco.com/warehouse-locations/woodbury-mn-1272.html,"US","TBD"
Independence,19040 E VALLEY VIEW PKWY,INDEPENDENCE,MO,64055-7004,(816) 200-2003,https://www.costco.com/warehouse-locations/independence-mo-373.html,"US","TBD"
Kansas City,241 E LINWOOD BLVD,KANSAS CITY,MO,64111-1119,(816) 216-0003,https://www.costco.com/warehouse-locations/kansas-city-mo-375.html,"US","TBD"
Manchester MO,301 HIGHLANDS BLVD DRIVE,MANCHESTER,MO,63011-4385,(636) 686-7400,https://www.costco.com/warehouse-locations/manchester-mo-manchester-mo-1060.html,"US","TBD"
N Kansas City,1600 NW 88TH ST,KANSAS CITY,MO,64155-2410,(816) 857-7086,https://www.costco.com/warehouse-locations/n-kansas-city-kansas-city-mo-1268.html,"US","TBD"
Springfield,279 N. EASTGATE AVENUE,SPRINGFIELD,MO,65802,(417) 512-8939,https://www.costco.com/warehouse-locations/springfield-mo-1486.html,"US","TBD"
S St Louis,4200 RUSTY RD,SAINT LOUIS,MO,63128-1973,(314) 894-7950,https://www.costco.com/warehouse-locations/s-st-louis-saint-louis-mo-368.html,"US","TBD"
St John Business Center,8421 ST JOHN INDUSTRIAL LANE,ST. LOUIS,MO,63114,(314) 219-1195,https://www.costco.com/warehouse-locations/st-john-business-center-st-louis-mo-1665.html,"US","TBD"
St Peters,200 COSTCO WAY,SAINT PETERS,MO,63376-4385,(636) 970-4004,https://www.costco.com/warehouse-locations/st-peters-saint-peters-mo-382.html,"US","TBD"
University City,8685 OLIVE BLVD,SAINT LOUIS,MO,63132-2503,(314) 219-5300,https://www.costco.com/warehouse-locations/university-city-saint-louis-mo-1488.html,"US","TBD"
Ridgeland,700 HIGHLAND COLONY PKWY,RIDGELAND,MS,39157,(601) 499-8581,https://www.costco.com/warehouse-locations/ridgeland-ms-1366.html,"US","TBD"
Billings,3880 ZOO DRIVE,BILLINGS,MT,59106-3963,(406) 601-8273,https://www.costco.com/warehouse-locations/billings-mt-1644.html,"US","TBD"
Bozeman,2505 CATRON ST,BOZEMAN,MT,59718-7993,(406) 585-0383,https://www.costco.com/warehouse-locations/bozeman-mt-96.html,"US","TBD"
Helena,2195 E CUSTER AVE,HELENA,MT,59602-1217,(406) 495-7042,https://www.costco.com/warehouse-locations/helena-mt-633.html,"US","TBD"
Kalispell,2330 US HIGHWAY 93 N,KALISPELL,MT,59901-2547,(406) 758-2500,https://www.costco.com/warehouse-locations/kalispell-mt-745.html,"US","TBD"
Missoula,3220 N RESERVE ST,MISSOULA,MT,59808-1556,(406) 543-6445,https://www.costco.com/warehouse-locations/missoula-mt-67.html,"US","TBD"
Apex,1021 PINE PLAZA DR,APEX,NC,27523-6406,(919) 331-6027,https://www.costco.com/warehouse-locations/apex-nc-1206.html,"US","TBD"
Charlotte,500 TYVOLA RD,CHARLOTTE,NC,28217-3504,(704) 501-2403,https://www.costco.com/warehouse-locations/charlotte-nc-359.html,"US","TBD"
Durham,1510 N POINTE DR,DURHAM,NC,27705-3405,(919) 220-2770,https://www.costco.com/warehouse-locations/durham-nc-249.html,"US","TBD"
Garner,7800 FAYETTEVILLE RD.,RALEIGH,NC,27603,(984) 810-5030,https://www.costco.com/warehouse-locations/garner-raleigh-nc-1587.html,"US","TBD"
Greensboro,4201 W WENDOVER AVE,GREENSBORO,NC,27407-1908,(336) 291-4010,https://www.costco.com/warehouse-locations/greensboro-nc-339.html,"US","TBD"
Matthews,2125 MATTHEWS TOWNSHIP PKWY,MATTHEWS,NC,28105-5766,(704) 321-7440,https://www.costco.com/warehouse-locations/matthews-nc-367.html,"US","TBD"
Mooresville,392 TALBERT RD,MOORESVILLE,NC,28117,(980) 447-9749,https://www.costco.com/warehouse-locations/mooresville-nc-1333.html,"US","TBD"
Raleigh,2838 WAKE FOREST RD,RALEIGH,NC,27609-7840,(919) 755-2801,https://www.costco.com/warehouse-locations/raleigh-nc-645.html,"US","TBD"
Wilmington,5351 GINGERWOOD DR,WILMINGTON,NC,28405-3091,(910) 798-3250,https://www.costco.com/warehouse-locations/wilmington-nc-635.html,"US","TBD"
Winston Salem,1085 HANES MALL BLVD,WINSTON SALEM,NC,27103-1310,(336) 970-2300,https://www.costco.com/warehouse-locations/winston-salem-nc-361.html,"US","TBD"
Bismarck,1325 57TH AVE NE,BISMARCK,ND,58503-6581,(701) 415-7003,https://www.costco.com/warehouse-locations/bismarck-nd-1380.html,"US","TBD"
West Fargo ND,750 23RD AVE EAST,WEST FARGO,ND,58078-7804,(701) 281-2220,https://www.costco.com/warehouse-locations/west-fargo-nd-west-fargo-nd-1119.html,"US","TBD"
La Vista,12515 PORTSIDE PARKWAY,LA VISTA,NE,68128-5622,(402) 378-7398,https://www.costco.com/warehouse-locations/la-vista-ne-1237.html,"US","TBD"
Lincoln,1620 PINE LAKE ROAD,LINCOLN,NE,68512-3612,(531) 333-7559,https://www.costco.com/warehouse-locations/lincoln-ne-1285.html,"US","TBD"
Omaha,12300 W DODGE RD,OMAHA,NE,68154-2382,(402) 952-3240,https://www.costco.com/warehouse-locations/omaha-ne-1012.html,"US","TBD"
Nashua,311 DANIEL WEBSTER HWY,NASHUA,NH,03060-5702,(603) 888-3640,https://www.costco.com/warehouse-locations/nashua-nh-307.html,"US","TBD"
Bayonne,21 GOLDSBOROUGH DR,BAYONNE,NJ,07002,(201) 354-2335,https://www.costco.com/warehouse-locations/bayonne-nj-1334.html,"US","TBD"
Brick Township,465 ROUTE 70,BRICK,NJ,08723-4049,(732) 262-6300,https://www.costco.com/warehouse-locations/brick-township-brick-nj-739.html,"US","TBD"
Bridgewater,325 PROMENADE BLVD,BRIDGEWATER,NJ,08807-3457,(732) 584-1003,https://www.costco.com/warehouse-locations/bridgewater-nj-322.html,"US","TBD"
Cherry Hill,650 GARDEN PARK BLVD,CHERRY HILL,NJ,08002-4250,(856) 406-7430,https://www.costco.com/warehouse-locations/cherry-hill-nj-1415.html,"US","TBD"
Clifton,20 BRIDEWELL PL,CLIFTON,NJ,07014-1724,(973) 779-8715,https://www.costco.com/warehouse-locations/clifton-nj-306.html,"US","TBD"
East Hanover,156 SR-10 WEST,EAST HANOVER,NJ,07936-2107,(973) 602-2000,https://www.costco.com/warehouse-locations/east-hanover-nj-244.html,"US","TBD"
Edison,205 VINEYARD RD,EDISON,NJ,08817-4785,(732) 491-2023,https://www.costco.com/warehouse-locations/edison-nj-323.html,"US","TBD"
Flemington,2A WALTER E FORAN BLVD N,FLEMINGTON,NJ,08822,(908) 905-7210,https://www.costco.com/warehouse-locations/flemington-nj-1236.html,"US","TBD"
Hackensack Business Center,80 S RIVER ST,HACKENSACK,NJ,07601-6954,(201) 296-3044,https://www.costco.com/warehouse-locations/hackensack-business-center-hackensack-nj-729.html,"US","TBD"
Hazlet,2835 ROUTE 35 N,HAZLET,NJ,07730-1516,(732) 335-3800,https://www.costco.com/warehouse-locations/hazlet-nj-222.html,"US","TBD"
Manahawkin,245 STAFFORD PARK BLVD,STAFFORD TOWNSHIP,NJ,08050-2734,(609) 242-2011,https://www.costco.com/warehouse-locations/manahawkin-stafford-township-nj-1025.html,"US","TBD"
Marlboro,18 ROUTE 9 NORTH,MORGANVILLE,NJ,07751-1526,(732) 617-4340,https://www.costco.com/warehouse-locations/marlboro-morganville-nj-1093.html,"US","TBD"
Mt Laurel,100 CENTERTON RD,MOUNT LAUREL,NJ,08054-6103,(856) 359-3650,https://www.costco.com/warehouse-locations/mt-laurel-mount-laurel-nj-749.html,"US","TBD"
North Brunswick,100 GRAND AVENUE,NORTH BRUNSWICK,NJ,08902-5026,(732) 509-3905,https://www.costco.com/warehouse-locations/north-brunswick-nj-1174.html,"US","TBD"
North Plainfield,1290 US HIGHWAY 22E,NORTH PLAINFIELD,NJ,07060-3518,(908) 546-5666,https://www.costco.com/warehouse-locations/north-plainfield-nj-1166.html,"US","TBD"
Ocean Township,2361 STATE ROUTE 66,OCEAN,NJ,07712-3961,(732) 481-0023,https://www.costco.com/warehouse-locations/ocean-township-ocean-nj-329.html,"US","TBD"
Princeton,4100 QUAKERBRIDGE RD,LAWRENCE TOWNSHIP,NJ,08648-4702,(609) 779-7000,https://www.costco.com/warehouse-locations/princeton-lawrence-township-nj-1199.html,"US","TBD"
Teterboro,2 TETERBORO LANDING DR,TETERBORO,NJ,07608-1120,(201) 596-7001,https://www.costco.com/warehouse-locations/teterboro-nj-1214.html,"US","TBD"
Union,1055 HUDSON ST,UNION,NJ,07083-6809,(908) 810-1458,https://www.costco.com/warehouse-locations/union-nj-320.html,"US","TBD"
Wayne,149 STATE ROUTE 23,WAYNE,NJ,07470-6933,(973) 339-4006,https://www.costco.com/warehouse-locations/wayne-nj-1177.html,"US","TBD"
Wharton,315 STATE ROUTE 15 N,WHARTON,NJ,07885-1222,(973) 659-2000,https://www.costco.com/warehouse-locations/wharton-nj-315.html,"US","TBD"
Albuquerque,1420 N RENAISSANCE BLVD NE,ALBUQUERQUE,NM,87107-7008,(505) 345-9411,https://www.costco.com/warehouse-locations/albuquerque-nm-116.html,"US","TBD"
NW Albuquerque,9955 COORS BYPASS NW,ALBUQUERQUE,NM,87114-6196,(505) 922-7400,https://www.costco.com/warehouse-locations/nw-albuquerque-albuquerque-nm-1016.html,"US","TBD"
SE Albuquerque,500 EUBANK BLVD SE,ALBUQUERQUE,NM,87123-3338,(505) 332-6603,https://www.costco.com/warehouse-locations/se-albuquerque-albuquerque-nm-667.html,"US","TBD"
Carson City,700 OLD CLEAR CREEK RD,CARSON CITY,NV,89705-6853,(775) 881-2503,https://www.costco.com/warehouse-locations/carson-city-nv-127.html,"US","TBD"
Centennial,6555 N. DECATUR BLVD,LAS VEGAS,NV,89131-2796,(702) 415-2300,https://www.costco.com/warehouse-locations/centennial-las-vegas-nv-737.html,"US","TBD"
Henderson,791 MARKS ST,HENDERSON,NV,89014-8601,(702) 352-2000,https://www.costco.com/warehouse-locations/henderson-nv-673.html,"US","TBD"
Las Vegas Business Center,222 S MARTIN L KING BLVD,LAS VEGAS,NV,89106-4305,(702) 384-6247,https://www.costco.com/warehouse-locations/las-vegas-business-center-las-vegas-nv-563.html,"US","TBD"
Sparks,4810 GALLERIA PKWY,SPARKS,NV,89436-9605,(775) 356-4400,https://www.costco.com/warehouse-locations/sparks-nv-646.html,"US","TBD"
Summerlin,801 S PAVILION CENTER DR,LAS VEGAS,NV,89144-4566,(702) 352-2053,https://www.costco.com/warehouse-locations/summerlin-las-vegas-nv-685.html,"US","TBD"
SW Henderson,3411 SAINT ROSE PKWY,HENDERSON,NV,89052-4570,(702) 803-7044,https://www.costco.com/warehouse-locations/sw-henderson-henderson-nv-1320.html,"US","TBD"
Reno,2200 HARVARD WAY,RENO,NV,89502-4004,(775) 689-2200,https://www.costco.com/warehouse-locations/reno-nv-25.html,"US","TBD"
Brooklyn,976 3RD AVE,BROOKLYN,NY,11232-2400,(718) 965-7603,https://www.costco.com/warehouse-locations/brooklyn-ny-318.html,"US","TBD"
Commack,10 GARET PL,COMMACK,NY,11725-5421,(631) 462-3900,https://www.costco.com/warehouse-locations/commack-ny-240.html,"US","TBD"
Holbrook,125 BEACON DR,HOLBROOK,NY,11741-4309,(631) 244-0292,https://www.costco.com/warehouse-locations/holbrook-ny-230.html,"US","TBD"
Lawrence,605 ROCKAWAY TPKE,LAWRENCE,NY,11559-1047,(516) 371-2017,https://www.costco.com/warehouse-locations/lawrence-ny-310.html,"US","TBD"
Manhattan,517 E 117TH ST,NEW YORK,NY,10035-4409,(212) 896-5875,https://www.costco.com/warehouse-locations/manhattan-new-york-ny-1062.html,"US","TBD"
Melville,625 BROADHOLLOW RD,MELVILLE,NY,11747-5006,(631) 293-8707,https://www.costco.com/warehouse-locations/melville-ny-237.html,"US","TBD"
Nanuet,50 OVERLOOK BLVD,NANUET,NY,10954-5290,(845) 425-1469,https://www.costco.com/warehouse-locations/nanuet-ny-305.html,"US","TBD"
Nesconset,3000 MIDDLE COUNTRY RD,NESCONSET,NY,11767-1072,(631) 366-1504,https://www.costco.com/warehouse-locations/nesconset-ny-206.html,"US","TBD"
New Rochelle,1 INDUSTRIAL LN,NEW ROCHELLE,NY,10805-1203,(914) 235-2233,https://www.costco.com/warehouse-locations/new-rochelle-ny-241.html,"US","TBD"
Oceanside,3705 HAMPTON RD,OCEANSIDE,NY,11572-4808,(516) 259-7002,https://www.costco.com/warehouse-locations/oceanside-ny-1215.html,"US","TBD"
Port Chester,1 WESTCHESTER AVE,PORT CHESTER,NY,10573-4314,(914) 935-3103,https://www.costco.com/warehouse-locations/port-chester-ny-326.html,"US","TBD"
Queens,3250 VERNON BLVD,LONG ISLAND CITY,NY,11106-4927,(718) 267-3680,https://www.costco.com/warehouse-locations/queens-long-island-city-ny-243.html,"US","TBD"
Rego Park,6135 JUNCTION BLVD,REGO PARK,NY,11374-2771,(718) 760-2180,https://www.costco.com/warehouse-locations/rego-park-ny-1070.html,"US","TBD"
Riverhead,1768 OLD COUNTRY RD,RIVERHEAD,NY,11901-3146,(631) 655-0110,https://www.costco.com/warehouse-locations/riverhead-ny-785.html,"US","TBD"
Rochester NY,335 WESTFALL ROAD,ROCHESTER,NY,14620-4603,(585) 471-6906,https://www.costco.com/warehouse-locations/rochester-ny-rochester-ny-1195.html,"US","TBD"
Staten Island,2975 RICHMOND AVE,STATEN ISLAND,NY,10314-5851,(718) 982-9525,https://www.costco.com/warehouse-locations/staten-island-ny-316.html,"US","TBD"
Syracuse,120 TOWNSHIP BLVD,CAMILLUS,NY,13031-1659,(315) 883-2361,https://www.costco.com/warehouse-locations/syracuse-camillus-ny-1176.html,"US","TBD"
Westbury,1250 OLD COUNTRY RD,WESTBURY,NY,11590-5624,(516) 683-8300,https://www.costco.com/warehouse-locations/westbury-ny-226.html,"US","TBD"
Yonkers,20 STEW LEONARD DR,YONKERS,NY,10710-7204,(914) 595-1003,https://www.costco.com/warehouse-locations/yonkers-ny-321.html,"US","TBD"
Avon OH,35804 DETROIT ROAD,AVON,OH,44011-1681,(440) 930-0103,https://www.costco.com/warehouse-locations/avon-oh-avon-oh-343.html,"US","TBD"
Boston Heights,6720 BASS PRO DR,BOSTON HEIGHTS,OH,44236-1198,(330) 341-7000,https://www.costco.com/warehouse-locations/boston-heights-oh-1226.html,"US","TBD"
Centerville,5300 CORNERSTONE NORTH BLVD,CENTERVILLE,OH,45440-2268,(937) 640-6000,https://www.costco.com/warehouse-locations/centerville-oh-1185.html,"US","TBD"
Columbus,1500 GEMINI PL,COLUMBUS,OH,43240-7002,(614) 987-1900,https://www.costco.com/warehouse-locations/columbus-oh-632.html,"US","TBD"
Deerfield,9691 WATERSTONE BLVD,CINCINNATI,OH,45249-8220,(513) 774-0024,https://www.costco.com/warehouse-locations/deerfield-cincinnati-oh-384.html,"US","TBD"
Easton OH,3888 STELZER RD,COLUMBUS,OH,43219-3044,(614) 934-6211,https://www.costco.com/warehouse-locations/easton-oh-columbus-oh-1160.html,"US","TBD"
Liberty Township,7135 VETERANS BOULEVARD,LIBERTY TOWNSHIP,OH,45069,(513) 346-7940,https://www.costco.com/warehouse-locations/liberty-township-oh-1632.html,"US","TBD"
Mayfield Heights,1409 GOLDEN GATE BLVD,CLEVELAND,OH,44124-1808,(440) 544-1350,https://www.costco.com/warehouse-locations/mayfield-heights-cleveland-oh-344.html,"US","TBD"
North Canton,4953 HUCKLEBERRY ST NW,NORTH CANTON,OH,44720,(330) 818-0000,https://www.costco.com/warehouse-locations/north-canton-oh-1635.html,"US","TBD"
NW Columbus,7300 STATE ROUTE 161 E,PLAIN CITY,OH,43064-9276,(614) 733-5002,https://www.costco.com/warehouse-locations/nw-columbus-plain-city-oh-1243.html,"US","TBD"
Perrysburg,26400 DIXIE HWY,PERRYSBURG,OH,43551-1967,(567) 368-6000,https://www.costco.com/warehouse-locations/perrysburg-oh-1194.html,"US","TBD"
Strongsville,16690 ROYALTON RD,STRONGSVILLE,OH,44136-4433,(440) 783-3415,https://www.costco.com/warehouse-locations/strongsville-oh-625.html,"US","TBD"
Toledo,3405 W CENTRAL AVE,TOLEDO,OH,43606-1402,(419) 381-5000,https://www.costco.com/warehouse-locations/toledo-oh-1007.html,"US","TBD"
Moore,2651 S. TELEPHONE RD,MOORE,OK,73160-0008,(405) 300-7661,https://www.costco.com/warehouse-locations/moore-ok-1444.html,"US","TBD"
North Tulsa,4816 N 118TH AVE E,TULSA,OK,74116,(539) 235-5110,https://www.costco.com/warehouse-locations/north-tulsa-tulsa-ok-1640.html,"US","TBD"
Oklahoma City,13200 N WESTERN AVE,OKLAHOMA CITY,OK,73114,(405) 832-5102,https://www.costco.com/warehouse-locations/oklahoma-city-ok-1350.html,"US","TBD"
Tulsa,10220 S MEMORIAL DR,TULSA,OK,74133-7179,(918) 710-2220,https://www.costco.com/warehouse-locations/tulsa-ok-1207.html,"US","TBD"
Albany,3130 KILLDEER AVE SE,ALBANY,OR,97322-5359,(541) 918-7043,https://www.costco.com/warehouse-locations/albany-or-682.html,"US","TBD"
Aloha,15901 SW JENKINS RD,ALOHA,OR,97006-5045,(503) 644-7615,https://www.costco.com/warehouse-locations/aloha-or-9.html,"US","TBD"
Bend,2500 NE HIGHWAY 20,BEND,OR,97701-6277,(541) 385-9640,https://www.costco.com/warehouse-locations/bend-or-101.html,"US","TBD"
Central Point,3075 HAMRICK ROAD,CENTRAL POINT,OR,97502-2844,(541) 734-4227,https://www.costco.com/warehouse-locations/central-point-or-1287.html,"US","TBD"
Clackamas,13130 SE 84TH AVE,CLACKAMAS,OR,97015-9733,(503) 794-5500,https://www.costco.com/warehouse-locations/clackamas-or-97.html,"US","TBD"
Eugene,2828 CHAD DR,EUGENE,OR,97408-7336,(541) 683-8126,https://www.costco.com/warehouse-locations/eugene-or-17.html,"US","TBD"
Hillsboro,1255 NE 48TH AVE,HILLSBORO,OR,97124-5008,(503) 681-2800,https://www.costco.com/warehouse-locations/hillsboro-or-692.html,"US","TBD"
Portland,4849 NE 138TH AVE,PORTLAND,OR,97230-3401,(503) 252-2243,https://www.costco.com/warehouse-locations/portland-or-2.html,"US","TBD"
Roseburg,4141 NE STEPHENS ST,ROSEBURG,OR,97470-1161,(541) 378-0020,https://www.costco.com/warehouse-locations/roseburg-or-1073.html,"US","TBD"
Salem,4885 27TH AVE. SE,SALEM,OR,97306-6919,(503) 371-1729,https://www.costco.com/warehouse-locations/salem-or-1492.html,"US","TBD"
Tigard,7850 SW DARTMOUTH ST,TIGARD,OR,97223-8401,(503) 639-0811,https://www.costco.com/warehouse-locations/tigard-or-111.html,"US","TBD"
Warrenton,1804 SE ENSIGN LN,WARRENTON,OR,97146-7339,(503) 338-4103,https://www.costco.com/warehouse-locations/warrenton-or-1059.html,"US","TBD"
Wilsonville,25900 SW HEATHER PL,WILSONVILLE,OR,97070-5785,(503) 825-4003,https://www.costco.com/warehouse-locations/wilsonville-or-766.html,"US","TBD"
Allentown,791 N KROCKS RD,ALLENTOWN,PA,18106-9046,(484) 273-7056,https://www.costco.com/warehouse-locations/allentown-pa-1211.html,"US","TBD"
Bucks County,100 VETERANS WAY,WARMINSTER,PA,18974-3533,(215) 347-1950,https://www.costco.com/warehouse-locations/bucks-county-warminster-pa-1103.html,"US","TBD"
Concordville,700 EVERGREEN DR,GLEN MILLS,PA,19342-2102,(610) 387-2205,https://www.costco.com/warehouse-locations/concordville-glen-mills-pa-1114.html,"US","TBD"
Cranberry Township,1050 CRANBERRY SQUARE DR,CRANBERRY TOWNSHIP,PA,16066-6142,(724) 778-6300,https://www.costco.com/warehouse-locations/cranberry-township-pa-328.html,"US","TBD"
Harrisburg,5125 JONESTOWN RD STE 221,HARRISBURG,PA,17112-2983,(717) 412-2050,https://www.costco.com/warehouse-locations/harrisburg-pa-327.html,"US","TBD"
Homestead,501 WATERFRONT DR W,HOMESTEAD,PA,15120-5009,(412) 205-1000,https://www.costco.com/warehouse-locations/homestead-pa-649.html,"US","TBD"
King Of Prussia,201 ALLENDALE RD,KING OF PRUSSIA,PA,19406-1634,(610) 337-6601,https://www.costco.com/warehouse-locations/king-of-prussia-pa-245.html,"US","TBD"
Lancaster PA,1875 HEMPSTEAD RD,LANCASTER,PA,17601-5671,(717) 396-8460,https://www.costco.com/warehouse-locations/lancaster-pa-lancaster-pa-317.html,"US","TBD"
Montgomeryville,740 UPPER STATE RD,NORTH WALES,PA,19454-1403,(215) 353-4153,https://www.costco.com/warehouse-locations/montgomeryville-north-wales-pa-248.html,"US","TBD"
Robinson,202 COSTCO DR,PITTSBURGH,PA,15205-4858,(412) 490-2204,https://www.costco.com/warehouse-locations/robinson-pittsburgh-pa-332.html,"US","TBD"
Sanatoga,14 W LIGHTCAP RD,POTTSTOWN,PA,19464-3413,(610) 569-4137,https://www.costco.com/warehouse-locations/sanatoga-pottstown-pa-1081.html,"US","TBD"
Caguas,"200 AVE RAFAEL CORDERO, PR#30",CAGUAS BAIROA WARD,PR,00725-4302,(787) 653-6930,https://www.costco.com/warehouse-locations/caguas-caguas-bairoa-ward-pr-365.html,"US","TBD"
Carolina,1185 AVE 65 INFANTERIA,SAN JUAN,PR,00924-3403,(787) 999-7230,https://www.costco.com/warehouse-locations/carolina-san-juan-pr-335.html,"US","TBD"
E Bayamon,125 CALLE A,BAYAMON,PR,00959,(787) 993-9303,https://www.costco.com/warehouse-locations/e-bayamon-bayamon-pr-363.html,"US","TBD"
PR Home Showroom,CARR 176 KM 0.5,SAN JUAN,PR,00926,(888) 860-0413,https://www.costco.com/warehouse-locations/pr-home-showroom-san-juan-pr-1622.html,"US","TBD"
W Bayamon,"PR-2, KM 15.5",BAYAMON,PR,00961,(787) 474-6930,https://www.costco.com/warehouse-locations/w-bayamon-bayamon-pr-364.html,"US","TBD"
Charleston,3050 ASHLEY TOWN CENTER DR,CHARLESTON,SC,29414-5664,(843) 460-2003,https://www.costco.com/warehouse-locations/charleston-sc-360.html,"US","TBD"
Columbia SC,507 PINEY GROVE RD,COLUMBIA,SC,29210-3405,(803) 875-7130,https://www.costco.com/warehouse-locations/columbia-sc-columbia-sc-1232.html,"US","TBD"
Greenville,1021 WOODRUFF RD,GREENVILLE,SC,29607-4108,(864) 297-2560,https://www.costco.com/warehouse-locations/greenville-sc-1005.html,"US","TBD"
Mt Pleasant,3525 PARK AVENUE BLVD,MOUNT PLEASANT,SC,29466-7242,(843) 375-7021,https://www.costco.com/warehouse-locations/mt-pleasant-mount-pleasant-sc-1319.html,"US","TBD"
Myrtle Beach,1021 OAK FOREST LN,MYRTLE BEACH,SC,29577-9795,(843) 839-6604,https://www.costco.com/warehouse-locations/myrtle-beach-sc-338.html,"US","TBD"
Spartanburg,211 W BLACKSTOCK RD,SPARTANBURG,SC,29301-1382,(864) 515-4942,https://www.costco.com/warehouse-locations/spartanburg-sc-1008.html,"US","TBD"
Sioux Falls,3700 S GRANGE AVE,SIOUX FALLS,SD,57105-6359,(605) 988-9140,https://www.costco.com/warehouse-locations/sioux-falls-sd-1159.html,"US","TBD"
Brentwood,98 SEABOARD LN,BRENTWOOD,TN,37027-2930,(615) 493-1003,https://www.costco.com/warehouse-locations/brentwood-tn-386.html,"US","TBD"
Farragut,10745 KINGSTON PIKE,KNOXVILLE,TN,37934-3002,(865) 218-7700,https://www.costco.com/warehouse-locations/farragut-knoxville-tn-1116.html,"US","TBD"
Hendersonville,1101 FOREST RETREAT RD,HENDERSONVILLE,TN,37075,(615) 348-3248,https://www.costco.com/warehouse-locations/hendersonville-tn-1659.html,"US","TBD"
Murfreesboro,1524 BEASIE RD,MURFREESBORO,TN,37128,(615) 439-2639,https://www.costco.com/warehouse-locations/murfreesboro-tn-1448.html,"US","TBD"
NE Memphis,2431 N GERMANTOWN PKWY,CORDOVA,TN,38016-4494,(901) 214-0003,https://www.costco.com/warehouse-locations/ne-memphis-cordova-tn-352.html,"US","TBD"
